random_crop_id,image_path,sheet_id,sheet_title,page_number,ink_ratio,human_quick_label,human_notes
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0475,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0002_random_0475.png,C10,"PLATE 5/16""X4""X0'-6""",3,0.041714,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0476,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0476.png,EP102,"4 - 3""C. UP",194,0.061939,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0477,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0477.png,PL307,ATTIC - MED GAS,4,0.037624,,
Revision_Set_7_37f6066a_p0003_random_0478,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0478.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.056366,,
Revision_1_-_Drawing_Changes_6cbee960_p0043_random_0479,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0043_random_0479.png,MH301,VAV,44,0.094405,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0020_random_0480,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0020_random_0480.png,P-418,"1/2"" CW,",21,0.01367,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0481,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0481.png,S142,Project Number,6,0.627401,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0482,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0482.png,P-418,CS-1,180,0.01262,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0483,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0483.png,PL307,ATTIC - MED GAS,4,0.025515,,
Revision_Set_7_37f6066a_p0002_random_0484,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0484.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.044668,,
Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0485,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0006_random_0485.png,AD401,Sim,7,0.054757,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0023_random_0486,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0023_random_0486.png,P-418,"EXISTING 4"" SS DN",24,0.097807,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0487,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0487.png,S142,Project Number,6,0.877604,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0488,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0179_random_0488.png,P-418,CS-1,180,0.060366,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0489,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0489.png,PL307,ATTIC - MED GAS,4,0.002158,,
Revision_Set_7_37f6066a_p0002_random_0490,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0490.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.004002,,
Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0491,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0491.png,GI104,5TH FLOOR CODE ANALYSIS,2,0.076398,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0492,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0007_random_0492.png,AE401,TYP,8,0.065924,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0493,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0493.png,S142,Project Number,6,0.575231,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0183_random_0494,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0183_random_0494.png,MH501,DETAILS - HVAC,184,0.050803,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0495,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0495.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.04247,,
Revision_Set_7_37f6066a_p0003_random_0496,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0496.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.022189,,
Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0497,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0011_random_0497.png,AE401,TYP,12,0.065915,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0498,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0014_random_0498.png,AE514,"1' - 6""",15,0.013406,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0499,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0499.png,S160,"AEMS, PLLC",4,0.014908,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0500,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0500.png,EP102,"4 - 3""C. UP",194,0.007289,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0501,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0501.png,PL507,OVERALL MED GAS RISER,5,0.172142,,
Revision_Set_7_37f6066a_p0002_random_0502,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0502.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.03027,,
Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0503,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0001_random_0503.png,GI104,5TH FLOOR CODE ANALYSIS,2,0.015892,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0026_random_0504,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0026_random_0504.png,P-418,FD-C,27,0.032451,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0505,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0505.png,S142,Project Number,6,0.617345,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0186_random_0506,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0186_random_0506.png,MH301,VAV,187,0.141948,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0507,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0507.png,PL507,OVERALL MED GAS RISER,5,0.074621,,
Revision_Set_7_37f6066a_p0002_random_0508,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0508.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.017516,,
Revision_1_-_Drawing_Changes_6cbee960_p0049_random_0509,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0049_random_0509.png,EP104,"3 - 3-1/2""C.",50,0.029335,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_random_0510,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0008_random_0510.png,AE301,7.4,9,0.010327,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0511,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0511.png,S140,PHOTO A-9,8,0.403224,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0512,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0193_random_0512.png,EP102,"4 - 3""C. UP",194,0.175123,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0513,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0513.png,PL307,ATTIC - MED GAS,4,0.024504,,
Revision_Set_7_37f6066a_p0003_random_0514,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0514.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.01556,,
Revision_1_-_Drawing_Changes_6cbee960_p0008_random_0515,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0008_random_0515.png,AE211,CENTRAL,9,0.043538,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0516,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0019_random_0516.png,,,20,0.098885,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0517,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0517.png,S140,PHOTO A-9,8,0.999986,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0518,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0518.png,P-418,"4"" SS",177,0.106887,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0519,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0519.png,PL305,4TH FLOOR - MED GAS,2,0.003138,,
Revision_Set_7_37f6066a_p0002_random_0520,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0520.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.049387,,
Revision_1_-_Drawing_Changes_6cbee960_p0014_random_0521,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0014_random_0521.png,AE403,SHIPPING/,15,0.156848,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0522,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0522.png,AE401,SIM,7,0.159716,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0523,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0005_random_0523.png,S142,Project Number,6,0.990038,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0524,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0176_random_0524.png,P-418,"4"" SS",177,0.079144,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0525,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0525.png,PL507,OVERALL MED GAS RISER,5,0.129613,,
Revision_Set_7_37f6066a_p0002_random_0526,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0526.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.020409,,
Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0527,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0024_random_0527.png,AE611,SEE SCHEDULE,25,0.100381,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0528,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0024_random_0528.png,P-418,"4"" SS",25,0.082942,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0529,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0003_random_0529.png,S160,"AEMS, PLLC",4,0.029568,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0530,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0187_random_0530.png,MH301,LOCKABLE COVER,188,0.137933,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0531,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0531.png,PL305,4TH FLOOR - MED GAS,2,0.124299,,
Revision_Set_7_37f6066a_p0002_random_0532,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0532.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.055109,,
Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0533,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0029_random_0533.png,AE127,FINISH PLAN  & WALL PROTECTION PLAN FLOOR 3,30,0.013693,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0027_random_0534,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0027_random_0534.png,P-418,CS-1,28,0.005153,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0535,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0535.png,S142,NOTE:,7,0.843305,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0536,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0184_random_0536.png,A101,DIRECTION OF WATER FLOW,185,0.060727,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0537,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0000_random_0537.png,PL302,EXISTING 1ST FLOOR - MED GAS,1,0.041362,,
Revision_Set_7_37f6066a_p0002_random_0538,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0538.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.042208,,
Revision_1_-_Drawing_Changes_6cbee960_p0026_random_0539,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0026_random_0539.png,AE611,"9'-0""",27,0.019276,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_random_0540,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0009_random_0540.png,AE402,HAC,10,0.05642,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0541,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0541.png,S142,NOTE:,7,0.897179,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0542,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0190_random_0542.png,E403,PANEL SCHEDULES - ELECTRICAL,191,0.065383,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0543,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0001_random_0543.png,PL305,4TH FLOOR - MED GAS,2,0.033024,,
Revision_Set_7_37f6066a_p0002_random_0544,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0544.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.281936,,
Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0545,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0038_random_0545.png,P-418,FD-C,39,0.004862,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0546,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0013_random_0546.png,AE514,"1' - 0""",14,0.167656,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0547,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0004_random_0547.png,S140,"(E) BRACE FRAME, STITCH WELD CHANNEL TO TOP TUBE OF FRAME WITH BEVEL",5,0.026708,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0548,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0548.png,P-418,"EXISTING 4"" SS DN",176,0.093854,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0549,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0549.png,PL307,ATTIC - MED GAS,4,0.094702,,
Revision_Set_7_37f6066a_p0002_random_0550,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0550.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.033359,,
Revision_1_-_Drawing_Changes_6cbee960_p0008_random_0551,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0008_random_0551.png,AE211,CENTRAL,9,0.038569,,
Drawing_Rev2-_Steel_Grab_Bars_AE107_e23b5995_p0000_random_0552,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Drawing_Rev2-_Steel_Grab_Bars_AE107_e23b5995_p0000_random_0552.png,AE126,SIM,1,0.170085,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0553,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0553.png,S142,NOTE:,7,0.171715,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0554,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0175_random_0554.png,P-418,"EXISTING 4"" SS DN",176,0.109946,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0555,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0003_random_0555.png,PL307,ATTIC - MED GAS,4,0.011135,,
Revision_Set_7_37f6066a_p0002_random_0556,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0556.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.023121,,
Revision_1_-_Drawing_Changes_6cbee960_p0007_random_0557,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0007_random_0557.png,AD705,REMOVE EXISTING PAINT / COATING AT ALL EXISTING MASONRY AND AT ALL WOOD AND PLASTER,8,0.030348,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0025_random_0558,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0025_random_0558.png,P-809,TP-2,26,0.003847,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0559,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0006_random_0559.png,S142,NOTE:,7,0.644568,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0560,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0181_random_0560.png,PL105,DRAWING SYMBOLS,182,0.025522,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0561,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0002_random_0561.png,PL306,5TH FLOOR - MED GAS,3,0.125938,,
Revision_Set_7_37f6066a_p0002_random_0562,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0002_random_0562.png,S140,EXISTING RUBBISH CHUTE TO BE MODIFIED FOR NEW OPENING - REFER,3,0.030166,,
Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0563,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0012_random_0563.png,AE600,"3' - 0""",13,0.119446,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0564,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0006_random_0564.png,AE401,SIM,7,0.117911,,
260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0565,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260303-VA_Biloxi_Rev_5_RFI-126_56f520d9_p0007_random_0565.png,S140,PHOTO A-9,8,0.306412,,
260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0566,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260313_-_VA_Biloxi_Rev_3_ff19da68_p0177_random_0566.png,P-420,FD-C,178,0.122013,,
260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0567,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260219_-_VA_Biloxi_Rev_4_Plumbing_1_bed93137_p0004_random_0567.png,PL507,OVERALL MED GAS RISER,5,0.111676,,
Revision_Set_7_37f6066a_p0003_random_0568,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_Set_7_37f6066a_p0003_random_0568.png,C10,"PLATE 5/16""X4""X0'-6""",4,0.042527,,
Revision_1_-_Drawing_Changes_6cbee960_p0015_random_0569,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\Revision_1_-_Drawing_Changes_6cbee960_p0015_random_0569.png,AE110,6B103,16,0.089832,,
260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0028_random_0570,F:\Desktop\m\projects\kevision\CloudHammer\data\random_drawing_crops_broad_20260427\images\260309_-_Drawing_Rev2-_Steel_Grab_Bars_75d983f3_p0028_random_0570.png,P-418,WCO,29,0.110851,,
